Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode
5069,CA-2014-124478,2014-08-08,2014-08-12,Standard Class
5070,CA-2014-124478,2014-08-08,2014-08-12,Standard Class
5071,CA-2014-124478,2014-08-08,2014-08-12,Standard Class
5072,CA-2014-124478,2014-08-08,2014-08-12,Standard Class
5073,CA-2014-124478,2014-08-08,2014-08-12,Standard Class
5074,CA-2015-145485,2015-11-05,2015-11-05,Same Day
5075,CA-2017-151071,2017-04-25,2017-04-29,Second Class
5076,CA-2014-134572,2014-04-20,2014-04-22,Second Class
5077,CA-2014-134572,2014-04-20,2014-04-22,Second Class
5078,CA-2014-134572,2014-04-20,2014-04-22,Second Class
5079,CA-2017-143217,2017-11-11,2017-11-17,Standard Class
5080,US-2017-133312,2017-11-25,2017-11-29,Standard Class
5081,US-2017-133312,2017-11-25,2017-11-29,Standard Class
5082,US-2015-137533,2015-12-18,2015-12-18,Same Day
5083,CA-2016-155138,2016-09-08,2016-09-12,Standard Class
5084,CA-2016-155138,2016-09-08,2016-09-12,Standard Class
5085,CA-2016-108350,2016-06-06,2016-06-09,Second Class
5086,CA-2015-144302,2015-06-19,2015-06-23,Standard Class
5087,CA-2015-109001,2015-03-05,2015-03-09,Standard Class
5088,CA-2015-109001,2015-03-05,2015-03-09,Standard Class
5089,CA-2015-109001,2015-03-05,2015-03-09,Standard Class
5090,CA-2017-132738,2017-08-04,2017-08-07,First Class
5091,CA-2017-132738,2017-08-04,2017-08-07,First Class
5092,CA-2017-156720,2017-12-30,2018-01-03,Standard Class
5093,CA-2015-119102,2015-05-23,2015-05-27,Standard Class
5094,US-2014-140452,2014-12-06,2014-12-10,Standard Class
5095,US-2014-140452,2014-12-06,2014-12-10,Standard Class
5096,US-2014-140452,2014-12-06,2014-12-10,Standard Class
5097,US-2014-140452,2014-12-06,2014-12-10,Standard Class
5098,US-2014-140452,2014-12-06,2014-12-10,Standard Class
5099,US-2014-140452,2014-12-06,2014-12-10,Standard Class
5100,CA-2015-141936,2015-08-07,2015-08-12,Standard Class
5101,CA-2014-158442,2014-03-17,2014-03-17,Same Day
5102,CA-2014-158442,2014-03-17,2014-03-17,Same Day
5103,CA-2014-158442,2014-03-17,2014-03-17,Same Day
5104,CA-2015-167374,2015-03-26,2015-03-30,Second Class
5105,CA-2015-167374,2015-03-26,2015-03-30,Second Class
5106,CA-2014-116568,2014-12-14,2014-12-20,Standard Class
5107,CA-2015-147102,2015-09-19,2015-09-26,Standard Class
5108,CA-2017-132213,2017-04-25,2017-04-26,First Class
5109,CA-2017-132213,2017-04-25,2017-04-26,First Class
5110,CA-2014-138450,2014-10-18,2014-10-22,Standard Class
5111,CA-2014-138450,2014-10-18,2014-10-22,Standard Class
5112,CA-2014-138450,2014-10-18,2014-10-22,Standard Class
5113,CA-2015-153073,2015-11-13,2015-11-13,Same Day
5114,CA-2016-147970,2016-01-31,2016-02-02,Second Class
5115,CA-2016-150658,2016-11-17,2016-11-22,Standard Class
5116,CA-2017-125640,2017-07-25,2017-07-29,Standard Class
5117,CA-2017-154137,2017-11-11,2017-11-17,Standard Class
5118,CA-2015-127173,2015-09-26,2015-10-03,Standard Class
5119,CA-2015-127173,2015-09-26,2015-10-03,Standard Class
5120,CA-2015-127173,2015-09-26,2015-10-03,Standard Class
5121,CA-2014-149538,2014-04-04,2014-04-08,Standard Class
5122,CA-2014-149538,2014-04-04,2014-04-08,Standard Class
5123,CA-2014-149538,2014-04-04,2014-04-08,Standard Class
5124,CA-2014-149538,2014-04-04,2014-04-08,Standard Class
5125,CA-2014-160766,2014-09-14,2014-09-14,Same Day
5126,CA-2014-160766,2014-09-14,2014-09-14,Same Day
5127,CA-2014-160766,2014-09-14,2014-09-14,Same Day
5128,CA-2014-160766,2014-09-14,2014-09-14,Same Day
5129,CA-2014-160766,2014-09-14,2014-09-14,Same Day
5130,CA-2014-160766,2014-09-14,2014-09-14,Same Day
5131,CA-2014-160766,2014-09-14,2014-09-14,Same Day
5132,CA-2017-146626,2017-12-29,2018-01-05,Standard Class
5133,CA-2015-123330,2015-06-21,2015-06-27,Standard Class
5134,CA-2017-155607,2017-11-26,2017-11-30,Standard Class
5135,CA-2017-155607,2017-11-26,2017-11-30,Standard Class
5136,CA-2016-151323,2016-10-23,2016-10-28,Standard Class
5137,CA-2015-146696,2015-12-14,2015-12-19,Standard Class
5138,CA-2016-128972,2016-11-13,2016-11-17,Standard Class
5139,CA-2017-128335,2017-09-29,2017-10-05,Standard Class
5140,CA-2017-128335,2017-09-29,2017-10-05,Standard Class
5141,CA-2015-154886,2015-11-08,2015-11-12,Standard Class
5142,CA-2016-111213,2016-04-01,2016-04-05,Standard Class
5143,CA-2016-111213,2016-04-01,2016-04-05,Standard Class
5144,CA-2016-111213,2016-04-01,2016-04-05,Standard Class
5145,CA-2017-161333,2017-02-02,2017-02-07,Standard Class
5146,CA-2017-161333,2017-02-02,2017-02-07,Standard Class
5147,CA-2017-161333,2017-02-02,2017-02-07,Standard Class
5148,CA-2017-128734,2017-12-24,2017-12-31,Standard Class
5149,CA-2017-128734,2017-12-24,2017-12-31,Standard Class
5150,CA-2014-141796,2014-06-21,2014-06-21,Same Day
5151,CA-2017-125101,2017-03-06,2017-03-10,Second Class
5152,CA-2017-169929,2017-09-25,2017-09-28,First Class
5153,US-2014-121566,2014-06-30,2014-07-06,Standard Class
5154,US-2014-121566,2014-06-30,2014-07-06,Standard Class
5155,US-2015-124219,2015-08-07,2015-08-08,First Class
5156,US-2015-124219,2015-08-07,2015-08-08,First Class
5157,CA-2017-163006,2017-06-30,2017-07-04,Second Class
5158,CA-2017-163006,2017-06-30,2017-07-04,Second Class
5159,CA-2017-163006,2017-06-30,2017-07-04,Second Class
5160,CA-2015-156146,2015-10-26,2015-10-30,Second Class
5161,CA-2015-156146,2015-10-26,2015-10-30,Second Class
5162,CA-2014-111192,2014-07-30,2014-08-05,Standard Class
5163,CA-2016-115378,2016-11-18,2016-11-23,Second Class
5164,CA-2015-161627,2015-07-06,2015-07-11,Standard Class
5165,CA-2014-121006,2014-11-10,2014-11-16,Standard Class
5166,CA-2014-121006,2014-11-10,2014-11-16,Standard Class
5167,CA-2014-121006,2014-11-10,2014-11-16,Standard Class
5168,CA-2014-121006,2014-11-10,2014-11-16,Standard Class
5169,CA-2014-121006,2014-11-10,2014-11-16,Standard Class
5170,CA-2014-121006,2014-11-10,2014-11-16,Standard Class
5171,CA-2016-122903,2016-05-27,2016-05-29,Second Class
5172,CA-2016-122903,2016-05-27,2016-05-29,Second Class
5173,CA-2016-122903,2016-05-27,2016-05-29,Second Class
5174,CA-2015-107741,2015-03-08,2015-03-10,First Class
5175,CA-2017-106432,2017-10-19,2017-10-24,Standard Class
5176,CA-2017-106432,2017-10-19,2017-10-24,Standard Class
5177,CA-2016-148908,2016-11-05,2016-11-08,First Class
5178,CA-2016-123015,2016-12-26,2016-12-30,Standard Class
5179,US-2015-120502,2015-04-13,2015-04-19,Standard Class
5180,US-2015-120502,2015-04-13,2015-04-19,Standard Class
5181,US-2015-120502,2015-04-13,2015-04-19,Standard Class
5182,CA-2017-108749,2017-09-12,2017-09-15,First Class
5183,CA-2017-108749,2017-09-12,2017-09-15,First Class
5184,CA-2017-163335,2017-09-24,2017-09-27,First Class
5185,CA-2017-163335,2017-09-24,2017-09-27,First Class
5186,CA-2015-134719,2015-10-10,2015-10-15,Standard Class
5187,US-2015-154389,2015-11-27,2015-12-03,Standard Class
5188,CA-2015-115567,2015-09-13,2015-09-18,Standard Class
5189,CA-2015-115567,2015-09-13,2015-09-18,Standard Class
5190,US-2017-136679,2017-11-14,2017-11-18,Standard Class
5191,US-2017-136679,2017-11-14,2017-11-18,Standard Class
5192,US-2017-141943,2017-05-05,2017-05-09,Standard Class
5193,CA-2014-101560,2014-11-28,2014-12-01,Second Class
5194,CA-2014-101560,2014-11-28,2014-12-01,Second Class
5195,CA-2014-101560,2014-11-28,2014-12-01,Second Class
5196,CA-2014-101560,2014-11-28,2014-12-01,Second Class
5197,CA-2014-159709,2014-05-10,2014-05-15,Standard Class
5198,CA-2014-159709,2014-05-10,2014-05-15,Standard Class
5199,CA-2016-103982,2016-03-03,2016-03-08,Standard Class
5200,CA-2016-103982,2016-03-03,2016-03-08,Standard Class
5201,CA-2016-103982,2016-03-03,2016-03-08,Standard Class
5202,CA-2016-103982,2016-03-03,2016-03-08,Standard Class
5203,CA-2015-142454,2015-08-15,2015-08-19,Standard Class
5204,CA-2015-142454,2015-08-15,2015-08-19,Standard Class
5205,CA-2015-102015,2015-09-12,2015-09-18,Standard Class
5206,CA-2015-102015,2015-09-12,2015-09-18,Standard Class
5207,CA-2015-102015,2015-09-12,2015-09-18,Standard Class
5208,CA-2015-102015,2015-09-12,2015-09-18,Standard Class
5209,CA-2015-102015,2015-09-12,2015-09-18,Standard Class
5210,CA-2015-102015,2015-09-12,2015-09-18,Standard Class
5211,CA-2015-156755,2015-01-12,2015-01-18,Standard Class
5212,CA-2015-130876,2015-05-12,2015-05-16,Second Class
5213,CA-2016-145898,2016-09-26,2016-09-26,Same Day
5214,CA-2016-145898,2016-09-26,2016-09-26,Same Day
5215,CA-2016-145898,2016-09-26,2016-09-26,Same Day
5216,CA-2016-145898,2016-09-26,2016-09-26,Same Day
5217,US-2017-159562,2017-09-09,2017-09-15,Standard Class
5218,CA-2017-134635,2017-04-15,2017-04-17,Second Class
5219,CA-2017-167080,2017-06-10,2017-06-14,Standard Class
5220,CA-2017-145653,2017-09-01,2017-09-01,Same Day
5221,CA-2014-140487,2014-06-14,2014-06-20,Standard Class
5222,CA-2017-117401,2017-05-18,2017-05-22,Second Class
5223,CA-2017-117401,2017-05-18,2017-05-22,Second Class
5224,CA-2017-117401,2017-05-18,2017-05-22,Second Class
5225,US-2017-109582,2017-09-12,2017-09-17,Second Class
5226,CA-2016-119865,2016-06-21,2016-06-26,Standard Class
5227,CA-2016-119865,2016-06-21,2016-06-26,Standard Class
5228,CA-2016-119865,2016-06-21,2016-06-26,Standard Class
5229,US-2014-147648,2014-11-26,2014-12-01,Standard Class
5230,CA-2017-124436,2017-03-19,2017-03-22,Second Class
5231,CA-2017-124436,2017-03-19,2017-03-22,Second Class
5232,CA-2017-124436,2017-03-19,2017-03-22,Second Class
5233,CA-2017-124436,2017-03-19,2017-03-22,Second Class
5234,CA-2014-115084,2014-10-18,2014-10-22,Standard Class
5235,CA-2017-131037,2017-08-22,2017-08-23,First Class
5236,CA-2016-111143,2016-11-19,2016-11-22,First Class
5237,CA-2014-166744,2014-09-20,2014-09-24,Standard Class
5238,CA-2014-166744,2014-09-20,2014-09-24,Standard Class
5239,CA-2014-166744,2014-09-20,2014-09-24,Standard Class
5240,CA-2016-116561,2016-09-11,2016-09-17,Standard Class
5241,CA-2016-116561,2016-09-11,2016-09-17,Standard Class
5242,CA-2016-110730,2016-09-23,2016-09-26,Second Class
5243,CA-2017-146367,2017-08-04,2017-08-08,Standard Class
5244,CA-2016-149454,2016-07-25,2016-07-26,First Class
5245,CA-2016-156265,2016-08-02,2016-08-04,Second Class
5246,CA-2016-156265,2016-08-02,2016-08-04,Second Class
5247,CA-2016-156265,2016-08-02,2016-08-04,Second Class
5248,US-2015-168914,2015-05-21,2015-05-27,Standard Class
5249,US-2017-110989,2017-11-03,2017-11-05,Second Class
5250,CA-2015-106215,2015-04-16,2015-04-21,Standard Class
5251,US-2016-169369,2016-12-12,2016-12-18,Standard Class
5252,US-2016-169369,2016-12-12,2016-12-18,Standard Class
5253,CA-2015-132318,2015-10-30,2015-11-02,First Class
5254,US-2014-131982,2014-03-07,2014-03-11,Second Class
5255,CA-2015-125185,2015-03-05,2015-03-07,Second Class
5256,CA-2015-125185,2015-03-05,2015-03-07,Second Class
5257,CA-2016-130078,2016-08-08,2016-08-14,Standard Class
5258,US-2017-114034,2017-01-03,2017-01-08,Standard Class
5259,US-2017-115595,2017-10-09,2017-10-11,First Class
5260,CA-2017-158722,2017-10-20,2017-10-26,Standard Class
5261,CA-2014-105165,2014-09-07,2014-09-10,First Class
5262,CA-2014-105165,2014-09-07,2014-09-10,First Class
5263,CA-2014-105165,2014-09-07,2014-09-10,First Class
5264,CA-2014-105165,2014-09-07,2014-09-10,First Class
5265,CA-2014-105165,2014-09-07,2014-09-10,First Class
5266,CA-2017-147452,2017-09-30,2017-10-03,First Class
5267,CA-2017-147452,2017-09-30,2017-10-03,First Class
5268,CA-2017-147452,2017-09-30,2017-10-03,First Class
5269,US-2017-114657,2017-11-16,2017-11-21,Standard Class
5270,CA-2017-144484,2017-09-11,2017-09-11,Same Day
5271,CA-2017-144484,2017-09-11,2017-09-11,Same Day
5272,CA-2017-125913,2017-01-16,2017-01-16,Same Day
5273,CA-2017-125913,2017-01-16,2017-01-16,Same Day
5274,US-2016-158309,2016-11-26,2016-11-29,First Class
5275,CA-2015-162887,2015-11-07,2015-11-09,Second Class
5276,CA-2017-147333,2017-12-14,2017-12-20,Standard Class
5277,CA-2017-147333,2017-12-14,2017-12-20,Standard Class
5278,CA-2014-113859,2014-09-13,2014-09-17,Standard Class
5279,CA-2014-159681,2014-12-07,2014-12-13,Standard Class
5280,US-2017-104094,2017-09-07,2017-09-11,Standard Class
5281,CA-2017-152709,2017-10-07,2017-10-12,Standard Class
5282,CA-2015-105158,2015-09-05,2015-09-10,Standard Class
5283,CA-2015-105158,2015-09-05,2015-09-10,Standard Class
5284,CA-2014-133424,2014-03-30,2014-04-04,Standard Class
5285,CA-2014-133424,2014-03-30,2014-04-04,Standard Class
5286,CA-2017-105991,2017-05-05,2017-05-06,First Class
5287,CA-2017-105991,2017-05-05,2017-05-06,First Class
5288,CA-2017-105991,2017-05-05,2017-05-06,First Class
5289,US-2017-136784,2017-04-30,2017-05-05,Standard Class
5290,CA-2014-146283,2014-09-08,2014-09-15,Standard Class
5291,CA-2014-146283,2014-09-08,2014-09-15,Standard Class
5292,CA-2014-146283,2014-09-08,2014-09-15,Standard Class
5293,CA-2017-151218,2017-06-20,2017-06-23,First Class
5294,CA-2015-111073,2015-12-26,2015-12-30,Standard Class
5295,CA-2017-144883,2017-08-15,2017-08-19,Standard Class
5296,CA-2017-142174,2017-03-04,2017-03-09,Standard Class
5297,CA-2017-108791,2017-07-27,2017-07-31,Standard Class
5298,CA-2017-108791,2017-07-27,2017-07-31,Standard Class
5299,CA-2016-106656,2016-09-23,2016-09-26,First Class
5300,CA-2016-106656,2016-09-23,2016-09-26,First Class
5301,CA-2016-113831,2016-05-30,2016-06-03,Standard Class
5302,CA-2016-113831,2016-05-30,2016-06-03,Standard Class
5303,CA-2016-113831,2016-05-30,2016-06-03,Standard Class
5304,US-2014-139500,2014-11-16,2014-11-20,Standard Class
5305,US-2014-166310,2014-09-21,2014-09-23,First Class
5306,US-2016-168410,2016-02-21,2016-02-26,Standard Class
5307,US-2016-168410,2016-02-21,2016-02-26,Standard Class
5308,US-2016-168410,2016-02-21,2016-02-26,Standard Class
5309,CA-2017-131254,2017-11-19,2017-11-21,First Class
5310,CA-2017-131254,2017-11-19,2017-11-21,First Class
5311,CA-2017-131254,2017-11-19,2017-11-21,First Class
5312,CA-2016-123414,2016-08-21,2016-08-27,Standard Class
5313,CA-2016-123414,2016-08-21,2016-08-27,Standard Class
5314,CA-2017-137876,2017-04-30,2017-05-05,Standard Class
5315,CA-2017-137876,2017-04-30,2017-05-05,Standard Class
5316,CA-2016-154060,2016-05-02,2016-05-08,Standard Class
5317,US-2017-162558,2017-10-02,2017-10-05,First Class
5318,US-2017-162558,2017-10-02,2017-10-05,First Class
5319,US-2017-162558,2017-10-02,2017-10-05,First Class
5320,US-2017-162558,2017-10-02,2017-10-05,First Class
5321,US-2017-162558,2017-10-02,2017-10-05,First Class
5322,US-2017-162558,2017-10-02,2017-10-05,First Class
5323,US-2017-162558,2017-10-02,2017-10-05,First Class
5324,CA-2017-134439,2017-09-18,2017-09-23,Second Class
5325,CA-2015-119508,2015-12-04,2015-12-09,Standard Class
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class
5327,CA-2015-152681,2015-01-17,2015-01-22,Standard Class
5328,CA-2014-130813,2014-01-06,2014-01-08,Second Class
5329,CA-2015-120320,2015-03-05,2015-03-09,Standard Class
5330,CA-2016-111941,2016-12-25,2016-12-28,Second Class
5331,CA-2016-123120,2016-09-04,2016-09-08,Standard Class
5332,CA-2016-123120,2016-09-04,2016-09-08,Standard Class
5333,CA-2016-123120,2016-09-04,2016-09-08,Standard Class
5334,CA-2014-103331,2014-08-26,2014-09-01,Standard Class
5335,CA-2014-103331,2014-08-26,2014-09-01,Standard Class
5336,CA-2014-103331,2014-08-26,2014-09-01,Standard Class
5337,CA-2015-169278,2015-05-21,2015-05-25,Standard Class
5338,CA-2017-111577,2017-10-16,2017-10-21,Standard Class
5339,CA-2015-146486,2015-11-09,2015-11-14,Second Class
5340,CA-2015-146486,2015-11-09,2015-11-14,Second Class
5341,CA-2015-146486,2015-11-09,2015-11-14,Second Class
5342,CA-2015-146486,2015-11-09,2015-11-14,Second Class
5343,US-2014-168501,2014-11-21,2014-11-27,Standard Class
5344,US-2014-168501,2014-11-21,2014-11-27,Standard Class
5345,CA-2015-112053,2015-10-11,2015-10-13,Second Class
5346,CA-2017-108539,2017-03-21,2017-03-23,Second Class
5347,CA-2017-108539,2017-03-21,2017-03-23,Second Class
5348,CA-2017-108539,2017-03-21,2017-03-23,Second Class
5349,CA-2015-149811,2015-01-04,2015-01-10,Standard Class
5350,CA-2015-149811,2015-01-04,2015-01-10,Standard Class
5351,US-2017-103814,2017-12-09,2017-12-16,Standard Class
5352,CA-2016-123932,2016-09-06,2016-09-12,Standard Class
5353,CA-2016-123932,2016-09-06,2016-09-12,Standard Class
5354,US-2016-101616,2016-09-03,2016-09-06,First Class
5355,CA-2014-113768,2014-05-13,2014-05-19,Standard Class
5356,CA-2014-113768,2014-05-13,2014-05-19,Standard Class
5357,CA-2016-138037,2016-09-29,2016-10-03,Standard Class
5358,CA-2014-150490,2014-08-05,2014-08-11,Standard Class
5359,CA-2014-150490,2014-08-05,2014-08-11,Standard Class
5360,CA-2014-150490,2014-08-05,2014-08-11,Standard Class
5361,US-2017-126060,2017-04-14,2017-04-18,Standard Class
5362,CA-2017-100951,2017-06-09,2017-06-10,First Class
5363,CA-2016-122017,2016-12-29,2017-01-02,Standard Class
5364,CA-2016-122017,2016-12-29,2017-01-02,Standard Class
5365,CA-2014-123477,2014-01-18,2014-01-21,Second Class
5366,CA-2016-107790,2016-11-20,2016-11-24,Standard Class
5367,CA-2017-158071,2017-06-10,2017-06-15,Standard Class
5368,CA-2017-158071,2017-06-10,2017-06-15,Standard Class
5369,CA-2017-158071,2017-06-10,2017-06-15,Standard Class
5370,CA-2017-147403,2017-09-10,2017-09-13,First Class
5371,US-2017-136721,2017-04-08,2017-04-12,Standard Class
5372,US-2017-136721,2017-04-08,2017-04-12,Standard Class
5373,CA-2015-118738,2015-10-24,2015-10-30,Standard Class
5374,CA-2015-118738,2015-10-24,2015-10-30,Standard Class
5375,CA-2015-118738,2015-10-24,2015-10-30,Standard Class
5376,CA-2017-134152,2017-05-27,2017-05-31,Standard Class
5377,CA-2017-134152,2017-05-27,2017-05-31,Standard Class
5378,CA-2014-125542,2014-12-05,2014-12-07,First Class
5379,CA-2014-125542,2014-12-05,2014-12-07,First Class
5380,CA-2016-136021,2016-08-14,2016-08-18,Standard Class
5381,CA-2016-136021,2016-08-14,2016-08-18,Standard Class
5382,CA-2016-149195,2016-09-05,2016-09-07,Second Class
5383,CA-2016-149195,2016-09-05,2016-09-07,Second Class
5384,CA-2016-149195,2016-09-05,2016-09-07,Second Class
5385,CA-2017-161410,2017-06-26,2017-07-03,Standard Class
5386,CA-2017-161410,2017-06-26,2017-07-03,Standard Class
5387,CA-2017-152786,2017-03-12,2017-03-17,Standard Class
5388,CA-2017-164707,2017-02-18,2017-02-21,Second Class
5389,CA-2017-164707,2017-02-18,2017-02-21,Second Class
5390,CA-2017-164707,2017-02-18,2017-02-21,Second Class
5391,CA-2017-163874,2017-11-10,2017-11-12,Second Class
5392,US-2014-123183,2014-11-19,2014-11-25,Standard Class
5393,US-2014-123183,2014-11-19,2014-11-25,Standard Class
5394,US-2014-123183,2014-11-19,2014-11-25,Standard Class
5395,US-2014-123183,2014-11-19,2014-11-25,Standard Class
5396,CA-2014-104829,2014-11-18,2014-11-21,Second Class
5397,US-2016-147340,2016-09-24,2016-09-24,Same Day
5398,CA-2016-145492,2016-11-20,2016-11-27,Standard Class
5399,CA-2016-163202,2016-09-27,2016-10-02,Standard Class
5400,CA-2016-117681,2016-04-09,2016-04-14,Standard Class
5401,CA-2017-132262,2017-09-21,2017-09-23,First Class
5402,CA-2017-132262,2017-09-21,2017-09-23,First Class
5403,CA-2017-123043,2017-08-24,2017-08-29,Standard Class
5404,CA-2017-123043,2017-08-24,2017-08-29,Standard Class
5405,US-2016-143280,2016-02-22,2016-02-26,Standard Class
5406,US-2016-143280,2016-02-22,2016-02-26,Standard Class
5407,US-2016-143280,2016-02-22,2016-02-26,Standard Class
5408,CA-2017-108854,2017-12-08,2017-12-14,Standard Class
5409,CA-2017-108854,2017-12-08,2017-12-14,Standard Class
5410,CA-2017-108854,2017-12-08,2017-12-14,Standard Class
5411,CA-2017-108854,2017-12-08,2017-12-14,Standard Class
5412,CA-2017-166856,2017-09-18,2017-09-22,Standard Class
5413,CA-2017-166856,2017-09-18,2017-09-22,Standard Class
5414,CA-2016-153157,2016-09-11,2016-09-14,First Class
5415,US-2017-125647,2017-09-23,2017-09-28,Standard Class
5416,US-2017-125647,2017-09-23,2017-09-28,Standard Class
5417,US-2017-125647,2017-09-23,2017-09-28,Standard Class
5418,CA-2014-132542,2014-10-06,2014-10-08,Second Class
5419,CA-2015-110877,2015-10-23,2015-10-26,First Class
5420,CA-2015-110877,2015-10-23,2015-10-26,First Class
5421,US-2016-151827,2016-03-31,2016-04-02,Second Class
5422,US-2016-151827,2016-03-31,2016-04-02,Second Class
5423,US-2016-163258,2016-12-29,2017-01-02,Standard Class
5424,CA-2017-103009,2017-11-03,2017-11-05,Second Class
5425,US-2017-120649,2017-01-20,2017-01-26,Standard Class
5426,CA-2016-153598,2016-12-03,2016-12-06,First Class
5427,CA-2016-153598,2016-12-03,2016-12-06,First Class
5428,US-2016-108497,2016-06-14,2016-06-14,Same Day
5429,CA-2016-113096,2016-09-02,2016-09-04,First Class
5430,CA-2014-136861,2014-09-05,2014-09-07,First Class
